Name,Transimission_Type,Engine_Size,Usage_Origin,Year,Price
BMW X5,Automatic,3000.0,Kenyan Used,2014,4749999.0
Mitsubishi RVR,Automatic,1800.0,Kenyan Used,2011,1379999.0
Toyota Probox,Automatic,1500.0,Kenyan Used,2019,1449999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Kenyan Used,2007,2199999.0
Mazda CX3,Automatic,2000.0,Foreign Used,2017,2649999.0
Volkswagen Tiguan,Automatic,2000.0,Kenyan Used,2013,1749999.0
BMW 530i,Automatic,2000.0,Foreign Used,2017,4599999.0
BMW 116i,Automatic,1600.0,Kenyan Used,2014,1299999.0
Volvo V60,Automatic,1600.0,Kenyan Used,2015,1699999.0
Nissan XTRAIL,Automatic,2000.0,Foreign Used,2017,3149999.0
Mercedes Benz A180,Automatic,1500.0,Kenyan Used,2012,849999.0
Lexus RX450h,Automatic,3500.0,Kenyan Used,2010,2149999.0
Volkswagen Golf GLI,Automatic,1600.0,Kenyan Used,1996,349999.0
Volkswagen Golf R,Automatic,2000.0,Foreign Used,2017,3649999.0
Nissan Juke,Automatic,1500.0,Kenyan Used,2015,1499999.0
Daihatsu Mira,Automatic,660.0,Foreign Used,2017,849999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2017,3349999.0
Mazda Axela,Automatic,2200.0,Foreign Used,2017,2399999.0
Mazda Atenza,Automatic,2000.0,Foreign Used,2017,2549999.0
Nissan Rich,Manual,2400.0,Kenyan Used,2015,1699999.0
Volkswagen Tiguan,Automatic,2000.0,Kenyan Used,2020,3549999.0
Suzuki GSX,Manual,750.0,Kenyan Used,2007,849999.0
Landrover Defender 110,Automatic,3000.0,Foreign Used,2024,22999999.0
BMW 523i,Automatic,2000.0,Kenyan Used,2011,1649999.0
Subaru Impreza G4,Automatic,2000.0,Kenyan Used,2017,1849999.0
Mazda 6,Automatic,2000.0,Kenyan Used,2014,1999999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2019,3649999.0
Volkswagen Tiguan,Automatic,2000.0,Kenyan Used,2016,3249999.0
Mercedes Benz E250,Automatic,2000.0,Kenyan Used,2014,3349999.0
BMW 118i,Automatic,1500.0,Foreign Used,2017,2349999.0
Volkswagen Passat,Automatic,2000.0,Kenyan Used,2006,699999.0
Subaru Forester XT,Automatic,2000.0,Kenyan Used,2013,2299999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2007,969999.0
Mazda Demio,Automatic,1300.0,Foreign Used,2017,1419999.0
Mazda Demio,Automatic,1500.0,Foreign Used,2017,1449999.0
Toyota Noah,Automatic,2000.0,Foreign Used,2017,2849999.0
Ford Ranger,Automatic,3200.0,Kenyan Used,2017,4599999.0
Honda Fit Shuttle,Automatic,1500.0,Foreign Used,2017,1649999.0
Audi A4,Automatic,2000.0,Kenyan Used,2013,1549999.0
Nissan AD VAN,Automatic,1500.0,Kenyan Used,2013,489999.0
Mazda CX3,Automatic,1500.0,Kenyan Used,2014,1489999.0
Nissan XTRAIL,Automatic,2000.0,Kenyan Used,2015,1849999.0
Mazda Demio,Automatic,1300.0,Kenyan Used,2016,1279999.0
Honda Fit,Automatic,1300.0,Foreign Used,2017,1549999.0
Honda Vezel,Automatic,1500.0,Kenyan Used,2016,2549999.0
Ford Ranger,Automatic,3200.0,Kenyan Used,2014,3299999.0
Mazda Atenza,Automatic,2200.0,Foreign Used,2017,2599999.0
Toyota Harrier,Automatic,2000.0,Kenyan Used,2017,3949999.0
Audi Q3,Automatic,1400.0,Foreign Used,2017,3499999.0
Toyota Hiace,Automatic,3000.0,Kenyan Used,2016,3299999.0
Subaru Impreza,Automatic,1600.0,Kenyan Used,2014,1099999.0
Toyota Hilux,Manual,2400.0,Kenyan Used,2016,3199999.0
Smart Forfour,Automatic,900.0,Kenyan Used,2015,1749999.0
Jeep Renegade,Automatic,1400.0,Foreign Used,2017,2099999.0
Toyota Fielder,Automatic,1500.0,Kenyan Used,2015,1399999.0
Nissan Wingroad,Automatic,1500.0,Kenyan Used,2012,679999.0
Mercedes Benz CLA 250,Automatic,2000.0,Kenyan Used,2014,2299999.0
Nissan Note,Automatic,1200.0,Foreign Used,2017,1499999.0
Toyota Wish,Automatic,1800.0,Kenyan Used,2011,1049999.0
Mercedes Benz E250,Automatic,1800.0,Kenyan Used,2013,3099999.0
Ford Ranger,Automatic,3200.0,Foreign Used,2017,4649999.0
Range Rover Sport,Automatic,3000.0,Kenyan Used,2013,5249999.0
Toyota Harrier,Automatic,2000.0,Kenyan Used,2014,2499999.0
Peugeot 308,Automatic,1200.0,Foreign Used,2016,1599999.0
Honda Fit,Automatic,1500.0,Kenyan Used,2014,1059999.0
Toyota Hiace,Automatic,3000.0,Kenyan Used,2010,999999.0
Audi Q5,Automatic,2000.0,Foreign Used,2017,4649999.0
Mercedes Benz GLC 250,Automatic,2000.0,Foreign Used,2017,6599999.0
Mazda CX8,Automatic,2200.0,Foreign Used,2018,3949999.0
Peugeot 208,Automatic,1200.0,Foreign Used,2016,1379999.0
Subaru Forester XT,Automatic,2000.0,Kenyan Used,2016,2549999.0
Volkswagen Golf TSI,Automatic,1400.0,Foreign Used,2017,2449999.0
BMW 523i,Automatic,2000.0,Kenyan Used,2013,1599999.0
Toyota Fortuner,Automatic,2800.0,Foreign Used,2017,6799999.0
Mercedes Benz C200,Automatic,1800.0,Kenyan Used,2012,2199999.0
Suzuki Escudo,Automatic,1600.0,Foreign Used,2016,2349999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2013,1549999.0
Mazda Demio,Automatic,1300.0,Foreign Used,2016,1299999.0
BMW 320i,Manual,2000.0,Kenyan Used,2005,749999.0
Volkswagen Touareg,Automatic,3600.0,Kenyan Used,2013,4249999.0
Jaguar F PACE,Automatic,2000.0,Foreign Used,2018,6999999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2018,3449999.0
Toyota Sienta,Automatic,1500.0,Kenyan Used,2017,1699999.0
Range Rover Vogue,Automatic,3000.0,Foreign Used,2016,9999999.0
BMW X6,Automatic,3000.0,Kenyan Used,2017,7099999.0
Porsche Cayenne,Automatic,3600.0,Kenyan Used,2009,2199999.0
Nissan Sunny,Automatic,1500.0,Kenyan Used,1997,299999.0
Audi Q5,Automatic,2000.0,Foreign Used,2017,5499999.0
Mercedes Benz GLC 250,Automatic,2000.0,Foreign Used,2016,4949999.0
Audi A3,Automatic,1400.0,Foreign Used,2017,2399999.0
Nissan NV 250,Automatic,1600.0,Kenyan Used,2014,989999.0
Porsche Cayenne,Automatic,3000.0,Foreign Used,2016,8499999.0
Toyota Voxy,Automatic,2000.0,Kenyan Used,2011,1229999.0
Nissan Juke,Automatic,1500.0,Kenyan Used,2015,1279999.0
Volvo V40,Automatic,1600.0,Kenyan Used,2014,1349999.0
Mercedes Benz C200,Automatic,1800.0,Kenyan Used,2008,1349999.0
Volvo S60,Automatic,2000.0,Foreign Used,2018,2499999.0
Lexus RX300,Automatic,3000.0,Kenyan Used,2006,849999.0
Mercedes Benz E200,Automatic,2000.0,Kenyan Used,2016,4699999.0
Subaru XV,Automatic,2000.0,Foreign Used,2016,2499999.0
Toyota Harrier,Automatic,2000.0,Foreign Used,2017,3899999.0
BMW 118i,Automatic,1500.0,Kenyan Used,2016,1899999.0
Volvo XC60,Automatic,2000.0,Foreign Used,2019,5949999.0
Toyota Aqua,Automatic,1500.0,Foreign Used,2017,1549999.0
Mercedes Benz GLE 350d,Automatic,3000.0,Foreign Used,2017,11499999.0
Toyota Axio,Automatic,1500.0,Kenyan Used,2016,1479999.0
Subaru Impreza,Automatic,2000.0,Kenyan Used,2013,1099999.0
Audi A4,Automatic,2000.0,Kenyan Used,2013,1749999.0
Honda Odyssey,Automatic,2400.0,Kenyan Used,2009,969999.0
Mercedes Benz E200,Automatic,2000.0,Kenyan Used,2016,4899999.0
Volkswagen Polo,Automatic,1200.0,Kenyan Used,2012,819999.0
Lexus RX450H,Automatic,3500.0,Foreign Used,2017,6999999.0
Volkswagen Golf GTI,Automatic,2000.0,Foreign Used,2017,3099999.0
Toyota Crown,Automatic,2500.0,Kenyan Used,2014,1999999.0
Range Rover Vogue,Automatic,3000.0,Foreign Used,2019,16999999.0
Volkswagen Arteon,Automatic,2000.0,Foreign Used,2017,4849999.0
Nissan DAYZ,Automatic,660.0,Foreign Used,2017,829999.0
Mazda Atenza,Automatic,2000.0,Foreign Used,2016,2599999.0
Toyota Auris,Automatic,1500.0,Kenyan Used,2012,1149999.0
Toyota Axio,Automatic,1500.0,Foreign Used,2017,1999999.0
Nissan Lafesta,Automatic,2000.0,Kenyan Used,2014,949999.0
KIA Sportage,Automatic,2000.0,Kenyan Used,2007,979999.0
Nissan Fuga,Automatic,2500.0,Kenyan Used,2011,1249999.0
Nissan XTRAIL,Automatic,2000.0,Foreign Used,2016,2399999.0
Toyota Vitz,Automatic,1000.0,Kenyan Used,2009,595000.0
Subaru WRX S4,Automatic,2000.0,Kenyan Used,2014,2399999.0
Mercedes Benz C200,Automatic,2000.0,Kenyan Used,2015,3599999.0
Ford Ranger,Automatic,2200.0,Kenyan Used,2016,4299999.0
Nissan XTRAIL,Automatic,2000.0,Kenyan Used,2016,2349999.0
Toyota Hiace,Automatic,2700.0,Kenyan Used,2016,2449999.0
Toyota Harrier,Automatic,2000.0,Kenyan Used,2014,2949999.0
Mercedes Benz C200,Automatic,2000.0,Kenyan Used,2015,3549999.0
Mercedes Benz GLE,Automatic,3000.0,Foreign Used,2017,9499999.0
Toyota Landcruiser Prado,Automatic,2700.0,Kenyan Used,2017,4999999.0
Range Rover Vogue,Automatic,3000.0,Kenyan Used,2013,9899999.0
Toyota Landcruiser Prado VX,Automatic,3000.0,Kenyan Used,2015,6299999.0
Mercedes Benz E250,Automatic,1800.0,Kenyan Used,2011,2499999.0
Mazda Demio,Automatic,1500.0,Foreign Used,2017,1429999.0
Honda Fit,Automatic,1300.0,Kenyan Used,2008,579000.0
Mitsubishi Outlander,Automatic,2000.0,Kenyan Used,2015,2499999.0
Nissan NV100 Clipper,Automatic,660.0,Kenyan Used,2015,599999.0
Volkswagen Passat CC,Automatic,1800.0,Kenyan Used,2013,999999.0
Nissan Note E Power,Automatic,1200.0,Foreign Used,2017,1329999.0
Subaru Legacy,Automatic,2000.0,Kenyan Used,2005,719999.0
Subaru Forester XT,Automatic,2000.0,Kenyan Used,2013,2499999.0
Mercedes Benz Viano,Automatic,2143.0,Kenyan Used,2013,2949999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2017,3599999.0
Porsche Cayenne,Automatic,3600.0,Kenyan Used,2009,1899999.0
Landrover Discovery IV,Automatic,3000.0,Kenyan Used,2013,4499999.0
Mercedes Benz C300,Automatic,2000.0,Kenyan Used,2019,4499999.0
Mazda CX5,Automatic,2000.0,Kenyan Used,2015,2349999.0
Nissan Note,Automatic,1200.0,Foreign Used,2017,1269999.0
Honda Vezel,Automatic,1500.0,Kenyan Used,2015,2549999.0
Toyota Auris,Automatic,1500.0,Kenyan Used,2012,829999.0
Jeep Grand Cherokee,Automatic,3600.0,Kenyan Used,2012,3299999.0
Nissan XTRAIL,Automatic,2000.0,Kenyan Used,2015,2199999.0
BMW 320i,Automatic,2000.0,Kenyan Used,2015,2249999.0
Range Rover Vogue,Automatic,4400.0,Foreign Used,2014,9449999.0
Suzuki Swift,Automatic,1200.0,Kenyan Used,2012,729999.0
Subaru Outback,Automatic,2500.0,Kenyan Used,2015,2699999.0
Nissan Note E Power,Automatic,1200.0,Foreign Used,2017,1269999.0
Toyota Mark X ZiO,Automatic,2400.0,Kenyan Used,2012,1199999.0
Mercedes Benz GLE 350d,Automatic,3000.0,Kenyan Used,2015,5799999.0
Honda Fit,Automatic,1300.0,Foreign Used,2017,1479999.0
Toyota Axio,Automatic,1500.0,Kenyan Used,2015,1499999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2012,1599999.0
Toyota Hiace,Automatic,2700.0,Kenyan Used,2012,2249999.0
Nissan Note,Automatic,1200.0,Foreign Used,2017,1299999.0
Audi A5,Automatic,2000.0,Foreign Used,2017,3799999.0
Toyota Auris,Automatic,1500.0,Kenyan Used,2013,1299999.0
Subaru Outback,Automatic,2500.0,Kenyan Used,2022,7699999.0
Peugeot 208,Automatic,1200.0,Foreign Used,2017,1279999.0
Toyota Auris,Automatic,1500.0,Kenyan Used,2012,1189999.0
Hyundai HD65,Manual,3600.0,Kenyan Used,2019,3199999.0
Honda CR Z,Automatic,1500.0,Kenyan Used,2015,1399999.0
BMW 320i,Automatic,2000.0,Kenyan Used,2008,969999.0
BMW 520i,Automatic,2000.0,Kenyan Used,2012,1799999.0
Mercedes Benz C200,Automatic,2000.0,Kenyan Used,2014,3049999.0
Toyota Fielder Hybrid,Automatic,1500.0,Kenyan Used,2015,1429999.0
Daihatsu Begu,Automatic,1500.0,Kenyan Used,2014,1499999.0
Volvo XC60,Automatic,2000.0,Foreign Used,2018,5599999.0
Volkswagen Tiguan,Automatic,1400.0,Kenyan Used,2017,3999999.0
Renault Megane,Automatic,1600.0,Foreign Used,2017,2299999.0
Lexus LS460,Automatic,4600.0,Kenyan Used,2014,4899999.0
Landrover Discovery V,Automatic,3000.0,Kenyan Used,2017,9999999.0
Daihatsu Mira,Automatic,660.0,Foreign Used,2017,879999.0
BMW 116i,Automatic,1600.0,Kenyan Used,2014,1499999.0
Volkswagen Passat,Automatic,1800.0,Kenyan Used,2012,1689999.0
Toyota Hilux Surf,Automatic,2700.0,Kenyan Used,2004,1099999.0
Toyota Carina,Manual,2000.0,Kenyan Used,1998,419999.0
Mazda CX5,Automatic,2000.0,Foreign Used,2016,2649999.0
Subaru Outback,Automatic,2500.0,Kenyan Used,2017,3449999.0
Range Rover Vogue,Automatic,4400.0,Kenyan Used,2008,3499999.0
Suzuki Swift,Automatic,1200.0,Foreign Used,2017,1299999.0
Mercedes Benz C200,Automatic,2000.0,Foreign Used,2016,2999999.0
Mercedes Benz C250,Automatic,2143.0,Kenyan Used,2013,2299999.0
Ford Ranger,Automatic,3200.0,Kenyan Used,2015,4999999.0
Honda Freed,Automatic,1500.0,Foreign Used,2015,1299999.0
Volvo V60,Automatic,1600.0,Foreign Used,2016,2049999.0
Subaru Forester,Automatic,2000.0,Foreign Used,2016,3049999.0
Nissan Note,Automatic,1200.0,Kenyan Used,2016,1189999.0
Suzuki Swift,Automatic,1200.0,Kenyan Used,2014,789999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2012,1399999.0
Subaru Impreza,Manual,1500.0,Kenyan Used,2009,799999.0
Lexus NX200T,Automatic,2000.0,Kenyan Used,2016,3799999.0
Subaru Levorg,Automatic,2000.0,Kenyan Used,2016,2199999.0
Audi A5,Automatic,2000.0,Kenyan Used,2015,2599999.0
Volvo XC60,Automatic,2000.0,Foreign Used,2017,5699999.0
Mitsubishi Outlander,Automatic,2400.0,Kenyan Used,2014,2249999.0
Volkswagen Passat,Automatic,1800.0,Kenyan Used,2011,979999.0
Toyota Axio,Automatic,1500.0,Kenyan Used,2009,899999.0
Nissan Note,Automatic,1200.0,Foreign Used,2017,1229999.0
Toyota Isis,Automatic,1800.0,Kenyan Used,2011,889999.0
Nissan Pino,Automatic,660.0,Kenyan Used,2009,409999.0
Toyota Vitz,Automatic,1300.0,Kenyan Used,2012,709999.0
Nissan XTRAIL,Automatic,2000.0,Kenyan Used,2012,1479999.0
Volkswagen Golf GTI,Automatic,2000.0,Foreign Used,2018,3499999.0
Toyota Runx,Automatic,1500.0,Kenyan Used,2002,599999.0
Toyota Harrier,Automatic,2500.0,Foreign Used,2017,4499999.0
Mercedes Benz GLA 45,Automatic,2000.0,Kenyan Used,2015,5449999.0
Toyota Harrier,Automatic,2400.0,Kenyan Used,2004,999999.0
Mercedes Benz C200,Automatic,1800.0,Kenyan Used,2013,2099999.0
Toyota Allion,Automatic,1800.0,Kenyan Used,2006,769999.0
Honda Fit,Automatic,1300.0,Kenyan Used,2011,729999.0
Subaru Forester XT,Automatic,2000.0,Kenyan Used,2017,3399999.0
Toyota Passo,Automatic,1000.0,Kenyan Used,2016,999999.0
Toyota Hilux,Manual,2500.0,Kenyan Used,2015,3799999.0
Ford Ranger,Manual,2200.0,Kenyan Used,2011,1599999.0
Ford Ranger,Manual,3200.0,Kenyan Used,2023,4499999.0
Mitsubishi Galant Fortis,Automatic,2000.0,Kenyan Used,2011,1249999.0
Toyota Vanguard,Automatic,2400.0,Kenyan Used,2011,1749999.0
Subaru Forester XT,Automatic,2000.0,Kenyan Used,2013,1949999.0
Mercedes Benz C200,Automatic,1800.0,Kenyan Used,2013,2169999.0
Suzuki Alto,Automatic,660.0,Kenyan Used,2017,859999.0
Nissan XTRAIL,Automatic,2000.0,Foreign Used,2017,2699999.0
Porsche Cayenne,Automatic,3600.0,Kenyan Used,2014,4599999.0
Toyota Vanguard,Automatic,2400.0,Kenyan Used,2013,1999999.0
Volkswagen Tiguan,Automatic,2000.0,Kenyan Used,2016,3379999.0
Toyota Hilux,Automatic,2500.0,Kenyan Used,2021,3599999.0
Toyota Fielder,Automatic,1500.0,Kenyan Used,2016,1549999.0
Subaru Impreza,Automatic,1600.0,Kenyan Used,2015,1469999.0
Toyota Crown,Automatic,2500.0,Kenyan Used,2007,769000.0
Toyota Hilux,Manual,2500.0,Kenyan Used,2012,2349999.0
Nissan Sunny B15,Automatic,1500.0,Kenyan Used,2002,399999.0
Subaru Forester XT,Automatic,2000.0,Kenyan Used,2014,2489999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2014,1849999.0
Mazda CX3,Automatic,1500.0,Kenyan Used,2016,1789999.0
Nissan Note,Automatic,1200.0,Kenyan Used,2011,694999.0
Mercedes Benz E43,Automatic,3000.0,Foreign Used,2017,6999999.0
Mini Cooper,Automatic,2000.0,Foreign Used,2017,3299999.0
Landrover Defender 110,Automatic,3000.0,Kenyan Used,2021,18999999.0
Volvo XC60 T5,Automatic,2000.0,Kenyan Used,2012,1699999.0
Lexus RX450h,Automatic,3500.0,Kenyan Used,2009,1959999.0
Volvo V60 T6,Automatic,2000.0,Kenyan Used,2014,1799999.0
Toyota Fortuner,Automatic,3000.0,Kenyan Used,2008,1799999.0
BMW 320i,Automatic,2000.0,Kenyan Used,2015,2449999.0
Toyota Mark X,Automatic,2500.0,Kenyan Used,2016,1879999.0
BMW 530i,Automatic,2000.0,Foreign Used,2017,4499999.0
Mercedes Benz C200 AVANTGARDE,Automatic,1800.0,Kenyan Used,2012,2199999.0
Toyota Landcruiser Prado J120,Automatic,2700.0,Kenyan Used,2008,2249999.0
Lexus RX200T,Automatic,2000.0,Foreign Used,2017,6299999.0
Peugeot 208,Automatic,1200.0,Foreign Used,2017,1249999.0
Nissan XTRAIL,Automatic,2000.0,Foreign Used,2016,2749999.0
Audi A7,Automatic,2000.0,Foreign Used,2017,4499999.0
Mazda CX5,Automatic,2000.0,Kenyan Used,2014,2299999.0
Toyota Axio,Automatic,1500.0,Kenyan Used,2013,1299999.0
Mazda CX5,Automatic,2000.0,Kenyan Used,2015,2449999.0
Renault Lutecia TROPHY,Automatic,1600.0,Foreign Used,2016,1749999.0
Lexus RX270,Automatic,2700.0,Kenyan Used,2010,2199999.0
Mazda CX3,Automatic,1500.0,Kenyan Used,2016,1799999.0
Nissan Sunny B15,Automatic,1500.0,Kenyan Used,2002,469999.0
Nissan Tiida,Automatic,1500.0,Kenyan Used,2012,749999.0
Subaru Outback,Automatic,2500.0,Kenyan Used,2009,1399999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Kenyan Used,2015,4549999.0
Toyota Spade,Automatic,1500.0,Kenyan Used,2014,1189999.0
Toyota Noah,Automatic,2000.0,Kenyan Used,2014,1599999.0
Volvo S60,Automatic,1600.0,Foreign Used,2017,2399999.0
Subaru Forester,Automatic,2000.0,Foreign Used,2017,2999999.0
Toyota Harrier,Automatic,2000.0,Kenyan Used,2016,3249999.0
Volkswagen Golf Variant GTI,Automatic,2000.0,Kenyan Used,2008,729999.0
Nissan NP300 Hardbody,Automatic,3000.0,Kenyan Used,2004,719999.0
Mercedes Benz E250,Automatic,2000.0,Foreign Used,2016,5799999.0
Mazda Axela,Automatic,2200.0,Foreign Used,2016,1949999.0
Toyota Landcruiser Prado TX,Automatic,2800.0,Foreign Used,2018,7799999.0
Toyota Premio 260,Automatic,2000.0,Foreign Used,2016,2199999.0
Toyota Harrier,Automatic,2000.0,Kenyan Used,2016,3449999.0
Mitsubishi RVR,Automatic,1800.0,Foreign Used,2017,2549999.0
Mazda Axela,Automatic,1500.0,Kenyan Used,2014,1449999.0
Toyota Vitz Jewela,Automatic,1300.0,Kenyan Used,2016,1199999.0
Toyota Roomy,Automatic,1000.0,Foreign Used,2016,1299999.0
Volkswagen Touareg,Automatic,3600.0,Kenyan Used,2008,1749999.0
Toyota Landcruiser Prado TX,Automatic,2700.0,Kenyan Used,2013,3499999.0
Audi Q3 2.0T QUATTRO,Automatic,2000.0,Kenyan Used,2014,2649999.0
Jeep Cherokee Limited 3.2L V6,Automatic,3200.0,Kenyan Used,2015,3849999.0
Mercedes Benz E200,Automatic,2000.0,Foreign Used,2016,5199999.0
Mitsubishi Colt,Automatic,1300.0,Kenyan Used,2008,669999.0
Mercedes Benz SLK 200 WALD,Automatic,1800.0,Kenyan Used,2013,4499999.0
Volkswagen Arteon,Automatic,2000.0,Foreign Used,2018,4899999.0
Mitsubishi Lancer Ralliart,Automatic,2000.0,Kenyan Used,2009,979999.0
Volvo V60 T3,Automatic,1600.0,Foreign Used,2016,2349999.0
Subaru Exiga,Automatic,2000.0,Kenyan Used,2010,749999.0
Range Rover Vogue 3.0 TDV6,Automatic,3000.0,Kenyan Used,2015,9699999.0
Mitsubishi Outlander,Automatic,2000.0,Foreign Used,2017,3499999.0
Landrover Defender 110,Automatic,2500.0,Kenyan Used,1990,1699999.0
Honda Fit Shuttle Hybrid,Automatic,1500.0,Kenyan Used,2013,969999.0
Toyota Auris Hybrid,Automatic,1800.0,Foreign Used,2017,1979999.0
Mazda CX5,Automatic,2500.0,Foreign Used,2017,3649999.0
BMW 320i Luxury,Automatic,2000.0,Kenyan Used,2015,2299999.0
Nissan NP300 Hardbody,Automatic,3000.0,Kenyan Used,2006,549999.0
Mercedes Benz C180,Automatic,1800.0,Kenyan Used,1998,529999.0
Mazda CX5,Automatic,2500.0,Foreign Used,2017,3299999.0
Mercedes Benz ML 320,Automatic,3200.0,Kenyan Used,2002,899999.0
Volkswagen Golf R,Automatic,2000.0,Kenyan Used,2015,3349999.0
Volkswagen Golf 1.4L TSI,Automatic,1400.0,Kenyan Used,2014,1799999.0
Toyota Vitz,Automatic,1300.0,Kenyan Used,2016,1249999.0
Nissan Note,Automatic,1200.0,Kenyan Used,2013,849999.0
Jeep Cherokee Sport,Automatic,2400.0,Foreign Used,2016,3779999.0
Toyota Avensis,Automatic,1800.0,Kenyan Used,2012,1199999.0
Toyota Fielder,Automatic,1800.0,Foreign Used,2016,1749999.0
Toyota Crown Royal Saloon,Automatic,2500.0,Kenyan Used,2011,1249999.0
Nissan March,Automatic,1200.0,Kenyan Used,2014,629999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2013,1999999.0
Peugeot 308,Automatic,1200.0,Foreign Used,2016,2299999.0
Toyota Allion 1.5L,Automatic,1500.0,Kenyan Used,2009,1199999.0
Mitsubishi Outlander PHEV,Automatic,2000.0,Kenyan Used,2014,2199999.0
Mazda Atenza,Automatic,2200.0,Foreign Used,2017,2849999.0
Volkswagen Tiguan,Automatic,1400.0,Kenyan Used,2014,1949999.0
Mercedes Benz C200,Automatic,2000.0,Foreign Used,2016,3999999.0
Nissan March,Automatic,1200.0,Kenyan Used,2013,549999.0
Mercedes Benz C180,Automatic,1600.0,Foreign Used,2017,3349999.0
Toyota Harrier,Automatic,2000.0,Foreign Used,2016,3999999.0
Toyota Vitz,Automatic,1300.0,Kenyan Used,2009,649999.0
Mazda Demio,Automatic,1300.0,Kenyan Used,2014,889999.0
Mitsubishi Colt,Manual,1500.0,Kenyan Used,2011,989999.0
Nissan Note DIG-S,Automatic,1200.0,Kenyan Used,2013,899999.0
Toyota Ractis,Automatic,1500.0,Kenyan Used,2014,1349999.0
Mercedes Benz E200,Automatic,2000.0,Foreign Used,2016,5499999.0
Toyota Kluger,Automatic,3500.0,Foreign Used,2018,4799999.0
Range Rover Sport,Automatic,3000.0,Foreign Used,2016,8499999.0
Jeep Grand Cherokee,Automatic,3600.0,Foreign Used,2016,5499999.0
Toyota Fortuner,Automatic,2800.0,Foreign Used,2016,5899999.0
Volkswagen Passat Variant 1.4L,Automatic,1400.0,Kenyan Used,2016,1899999.0
Toyota Mark II Regalia,Automatic,2000.0,Kenyan Used,2002,529999.0
Audi Q5,Automatic,2000.0,Foreign Used,2017,5199999.0
Audi A4 2.0T QUATTRO,Automatic,2000.0,Kenyan Used,2015,2099999.0
Volvo XC90,Automatic,2000.0,Foreign Used,2017,7199999.0
Mazda CX8,Automatic,2200.0,Foreign Used,2017,3899999.0
Nissan Murano 3.5L V6,Automatic,3500.0,Kenyan Used,2011,1199999.0
"Honda Vezel ""RS"" Hybrid",Automatic,1500.0,Kenyan Used,2016,2199999.0
Mitsubishi Pajero GLX,Manual,2350.0,Kenyan Used,2006,1399999.0
Mazda CX5,Automatic,2200.0,Foreign Used,2017,3649999.0
Suzuki Swift,Automatic,1200.0,Foreign Used,2016,1199999.0
Toyota Vanguard,Automatic,2400.0,Kenyan Used,2010,1749999.0
Volkswagen Polo,Automatic,1200.0,Kenyan Used,2012,889999.0
Nissan Latio,Automatic,1200.0,Kenyan Used,2015,949999.0
Jeep Compass,Automatic,2000.0,Kenyan Used,2015,2499999.0
Toyota Carina,Manual,1500.0,Kenyan Used,1998,399999.0
Ford Ranger 3.2L,Manual,3200.0,Kenyan Used,2014,2999999.0
Volvo V40 T3,Automatic,1600.0,Kenyan Used,2014,1679999.0
Toyota Fortuner,Automatic,3000.0,Kenyan Used,2015,4499999.0
BMW X1,Automatic,1500.0,Foreign Used,2016,3899999.0
Audi A3,Automatic,1400.0,Foreign Used,2016,2099999.0
Audi SQ5 3.0T QUATTRO,Automatic,3000.0,Foreign Used,2016,5099999.0
Subaru Outback,Automatic,2500.0,Kenyan Used,2015,2499999.0
Volvo XC60 T5,Automatic,2000.0,Kenyan Used,2011,2149999.0
Toyota Landcruiser Prado TX,Automatic,2800.0,Foreign Used,2016,7299999.0
Subaru Outback,Automatic,2500.0,Foreign Used,2016,3349999.0
Jeep Wrangler,Automatic,3600.0,Foreign Used,2016,5299999.0
Toyota Hiace,Automatic,3000.0,Kenyan Used,2015,2649999.0
Toyota Crown Royal Saloon,Automatic,2500.0,Foreign Used,2016,2999999.0
Mercedes Benz C180,Automatic,1600.0,Kenyan Used,2015,2999999.0
Mercedes Benz C250,Automatic,2000.0,Foreign Used,2016,3999999.0
BMW X1,Automatic,2000.0,Foreign Used,2016,3199999.0
BMW X5 XDrive 30i,Automatic,3000.0,Kenyan Used,2009,2849999.0
Suzuki Escudo,Automatic,1600.0,Kenyan Used,2016,2149999.0
BMW X5 3.0D,Automatic,3000.0,Kenyan Used,2006,1469999.0
Mercedes Benz GLE350D,Automatic,3000.0,Foreign Used,2017,8999999.0
Nissan BlueBird,Automatic,2000.0,Kenyan Used,2008,599999.0
Subaru Forester,Automatic,2000.0,Kenyan Used,2013,1829999.0
Lexus RX450H,Automatic,3500.0,Kenyan Used,2009,1849999.0
Suzuki S CROSS,Automatic,1600.0,Foreign Used,2017,2449999.0
Toyota Wish,Automatic,1800.0,Kenyan Used,2011,1099999.0
Toyota Ipsum,Automatic,2400.0,Kenyan Used,2003,649999.0
Mazda CX3,Automatic,2000.0,Foreign Used,2017,2699999.0
