Name,Transimission_Type,Engine_Size,Usage_Origin,Year,Price
Toyota Mark X,Automatic,2500 CC,Kenyan Used,2010,"KES 1,099,999"
Volvo V60 T5,Automatic,2000 CC,Foreign Used,2017,"KES 2,499,999"
Volkswagen Golf TSI 1.4L,Automatic,1400 CC,Kenyan Used,2015,"KES 1,749,999"
Nissan Sylphy,Automatic,1800 CC,Kenyan Used,2014,"KES 1,249,999"
Mercedes Benz E220d,Automatic,2200 CC,Foreign Used,2016,"KES 3,449,999"
Subaru Forester,Automatic,2000 CC,Kenyan Used,2016,"KES 2,999,999"
Mitsubishi Pajero Sport,Automatic,2400 CC,Foreign Used,2017,"KES 5,649,999"
"Toyota Fielder 1.5 ""G""",Automatic,1500 CC,Kenyan Used,2016,"KES 1,889,999"
"Toyota Fielder 1.5 ""G""",Automatic,1500 CC,Kenyan Used,2016,"KES 1,889,999"
Toyota Landcruiser Prado TX,Automatic,2700 CC,Kenyan Used,2014,"KES 3,649,999"
Subaru Forester XT,Automatic,2000 CC,Foreign Used,2016,"KES 3,499,999"
Mazda Demio,Automatic,1500 CC,Foreign Used,2016,"KES 1,249,999"
Toyota Premio 1.8L,Automatic,1800 CC,Kenyan Used,2012,"KES 1,349,999"
Jeep Wrangler,Automatic,3600 CC,Foreign Used,2017,"KES 5,599,999"
Nissan Sylphy,Automatic,1800 CC,Kenyan Used,2016,"KES 1,189,999"
Volvo XC90,Automatic,2000 CC,Foreign Used,2017,"KES 6,599,999"
Nissan XTRAIL,Automatic,2000 CC,Kenyan Used,2017,"KES 2,599,999"
Subaru Outback / SUNROOF,Automatic,2500 CC,Kenyan Used,2010,"KES 1,249,999"
Toyota Landcruiser Prado TZ-G,Automatic,4000 CC,Kenyan Used,2010,"KES 3,999,999"
Toyota Mark X,Automatic,2500 CC,Foreign Used,2016,"KES 2,399,999"
Toyota Probox,Automatic,1500 CC,Kenyan Used,2013,"KES 989,999"
Mazda CX3,Automatic,1500 CC,Kenyan Used,2016,"KES 2,149,999"
Subaru Levorg 1.6L,Automatic,1600 CC,Kenyan Used,2016,"KES 1,779,999"
BMW 320i 2.2L,Automatic,2200 CC,Kenyan Used,2002,"KES 629,999"
Audi Q3 2.0T QUATTRO S-LINE,Automatic,2000 CC,Kenyan Used,2014,"KES 2,679,999"
Mercedes Benz C200,Automatic,2000 CC,Kenyan Used,2015,"KES 3,249,999"
Smart Fortwo,Automatic,900 CC,Foreign Used,2017,"KES 2,699,999"
Volvo XC60,Automatic,2000 CC,Foreign Used,2018,"KES 5,449,999"
Audi A3,Automatic,1800 CC,Kenyan Used,2016,"KES 1,999,999"
Toyota Landcruiser Prado VX-L,Automatic,2800 CC,Kenyan Used,2016,"KES 7,499,999"
Porsche Cayenne,Automatic,2900 CC,Kenyan Used,2019,"KES 14,499,999"
Mazda CX5,Automatic,2500 CC,Kenyan Used,2016,"KES 2,649,999"
Mazda Atenza,Automatic,2500 CC,Foreign Used,2016,"KES 2,849,999"
Mazda Axela,Automatic,1500 CC,Foreign Used,2016,"KES 2,199,999"
Honda Jade,Automatic,1500 CC,Foreign Used,2016,"KES 2,149,999"
Subaru Outback,Automatic,2500 CC,Foreign Used,2016,"KES 3,749,999"
Ford Kuga Titanium,Automatic,1600 CC,Kenyan Used,2014,"KES 1,199,999"
Nissan XTRAIL,Automatic,2000 CC,Foreign Used,2016,"KES 2,999,999"
"Nissan XTRAIL ""NT32""",Automatic,2000 CC,Kenyan Used,2014,"KES 1,799,999"
BMW 523i,Automatic,2000 CC,Kenyan Used,2014,"KES 2,399,999"
"BMW X6 ""F16"" XDRIVE 35i",Automatic,3000 CC,Foreign Used,2017,"KES 5,699,999"
Toyota Mark X,Automatic,2500 CC,Kenyan Used,2007,"KES 859,999"
Volkswagen Touareg Hybrid,Automatic,3000 CC,Kenyan Used,2011,"KES 2,749,999"
Mazda CX-5 2.5L AWD,Automatic,2500 CC,Foreign Used,2017,"KES 3,599,999"
Toyota Landcruiser Prado TX,Automatic,4000 CC,Kenyan Used,2006,"KES 1,999,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2017,"KES 3,449,999"
Toyota Landcruiser Prado TX,Automatic,2800 CC,Foreign Used,2019,"KES 9,699,999"
Suzuki Swift Sport 1.6,Automatic,1600 CC,Foreign Used,2016,"KES 1,499,999"
Toyota Voxy,Automatic,2000 CC,Foreign Used,2016,"KES 2,699,999"
Range Rover Classic 3.5L V8,Manual,3500 CC,Kenyan Used,1981,"KES 1,149,999"
Mazda CX-5 2.2D AWD,Automatic,2200 CC,Foreign Used,2017,"KES 3,349,999"
Mercedes Benz C200,Automatic,2000 CC,Foreign Used,2016,"KES 4,149,999"
Volkswagen Golf 1.4L TSI,Automatic,1400 CC,Foreign Used,2016,"KES 1,949,999"
Volkswagen Golf TSI 1.4L,Automatic,1400 CC,Foreign Used,2016,"KES 1,999,999"
Landrover Discovery IV,Automatic,3000 CC,Kenyan Used,2012,"KES 3,999,999"
"Jeep Compass ""MK49""",Automatic,2000 CC,Kenyan Used,2016,"KES 2,799,999"
Mazda CX-5 2.2D AWD,Automatic,2200 CC,Kenyan Used,2017,"KES 3,099,999"
Mazda Demio,Automatic,1300 CC,Kenyan Used,2014,"KES 969,999"
Toyota Premio,Automatic,1800 CC,Kenyan Used,2009,"KES 999,999"
Porsche Cayenne 3.0L V6 / PANORAMIC SUNROOF,Automatic,3000 CC,Kenyan Used,2013,"KES 3,999,999"
Range Rover Evoque,Automatic,2000 CC,Kenyan Used,2013,"KES 3,349,999"
Isuzu FRR,Automatic,5200 CC,Kenyan Used,2021,"KES 5,399,999"
Toyota Vitz,Automatic,1300 CC,Kenyan Used,2015,"KES 1,099,999"
"Toyota Landcruiser ""ZX"" / SUNROOF/ 8 SEAT OCCUPANCY",Automatic,4600 CC,Kenyan Used,2016,"KES 8,899,999"
Nissan Skyline,Automatic,2500 CC,Kenyan Used,2011,"KES 999,999"
Subaru Legacy B4,Automatic,2500 CC,Foreign Used,2016,"KES 2,629,999"
Mercedes Benz E250,Automatic,2000 CC,Foreign Used,2016,"KES 3,949,999"
Toyota Fielder,Automatic,1500 CC,Kenyan Used,2016,"KES 1,599,999"
Nissan Juke,Automatic,1500 CC,Kenyan Used,2014,"KES 1,349,999"
Audi A5,Automatic,2000 CC,Foreign Used,2017,"KES 4,899,999"
Volkswagen Golf R Variant,Automatic,2000 CC,Foreign Used,2015,"KES 3,999,999"
Toyota Axio,Automatic,1500 CC,Foreign Used,2016,"KES 1,649,999"
Mazda Axela,Automatic,1500 CC,Foreign Used,2016,"KES 1,949,999"
Mazda Demio 1.3L,Automatic,1300 CC,Foreign Used,2016,"KES 1,249,999"
Toyota Porte,Automatic,1500 CC,Foreign Used,2015,"KES 1,160,000"
Mercedes Benz C200,Automatic,2000 CC,Kenyan Used,2014,"KES 2,949,999"
Toyota Fielder 'G',Automatic,1500 CC,Foreign Used,2016,"KES 1,749,999"
Jeep Grand Cherokee 'TRAILHAWK',Automatic,3600 CC,Foreign Used,2017,"KES 5,399,999"
Jeep Grand Cherokee,Automatic,3600 CC,Foreign Used,2016,"KES 4,899,999"
Nissan Teana XL,Automatic,2500 CC,Kenyan Used,2015,"KES 1,369,999"
Audi A3,Automatic,1400 CC,Foreign Used,2017,"KES 2,749,999"
Subaru Forester NA / PANORAMIC SUNROOF,Automatic,2000 CC,Kenyan Used,2012,"KES 1,999,999"
Toyota Belta,Automatic,1300 CC,Kenyan Used,2008,"KES 665,000"
BMW X3 XDrive 20d M-SPORT / PANORAMIC SUNROOF,Automatic,2000 CC,Foreign Used,2017,"KES 4,249,999"
Nissan Sylphy,Automatic,1800 CC,Foreign Used,2016,"KES 1,549,999"
Mazda Axela,Automatic,1500 CC,Foreign Used,2016,"KES 2,099,999"
Mazda Demio 1.3L,Automatic,1300 CC,Foreign Used,2017,"KES 1,399,999"
BMW X6 XDRIVE 35i,Automatic,3000 CC,Kenyan Used,2011,"KES 3,199,999"
Toyota Harrier,Automatic,2000 CC,Foreign Used,2017,"KES 3,549,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2017,"KES 3,099,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,599,999"
Toyota Harrier Premium,Automatic,2000 CC,Foreign Used,2016,"KES 3,599,999"
"Toyota Landcruiser ""ZX"" 200 Series 4.6L V8",Automatic,4600 CC,Foreign Used,2017,"KES 11,999,999"
Volvo XC60,Automatic,2000 CC,Foreign Used,2016,"KES 3,099,999"
Ford Ranger,Automatic,3200 CC,Foreign Used,2017,"KES 5,849,999"
Toyota Hilux D CAB,Automatic,2500 CC,Foreign Used,2016,"KES 5,399,999"
Audi A6 2.0L QUATTRO C7.5,Automatic,2000 CC,Foreign Used,2017,"KES 3,949,999"
Toyota Vitz,Automatic,1300 CC,Foreign Used,2017,"KES 1,399,999"
Nissan Elgrand,Automatic,2500 CC,Foreign Used,2016,"KES 2,449,999"
Audi Q7 2.0T QUATTRO,Automatic,2000 CC,Foreign Used,2016,"KES 5,949,999"
Audi A5,Automatic,2000 CC,Foreign Used,2017,"KES 4,549,999"
Toyota Landcruiser 200 Series 4.6L V8,Automatic,4600 CC,Kenyan Used,2010,"KES 7,499,999"
Mazda Demio 1.3L,Automatic,1300 CC,Foreign Used,2016,"KES 1,299,999"
Mercedes Benz C200,Automatic,2000 CC,Foreign Used,2016,"KES 4,199,999"
Toyota Landcruiser Prado TX / SUNROOF / 7 SEATER,Automatic,2700 CC,Kenyan Used,2015,"KES 4,649,999"
Subaru Forester,Automatic,2000 CC,Kenyan Used,2014,"KES 2,349,999"
Peugeot 208,Automatic,1200 CC,Foreign Used,2017,"KES 1,269,999"
Volkswagen Tiguan,Automatic,1400 CC,Kenyan Used,2014,"KES 2,249,999"
Volkswagen Golf TSI 1.2L,Automatic,1200 CC,Kenyan Used,2015,"KES 1,699,999"
Volkswagen Golf 2.0L FSI,Automatic,2000 CC,Kenyan Used,2003,"KES 599,999"
Volkswagen Golf Variant 1.4L TSI,Automatic,1400 CC,Foreign Used,2016,"KES 1,999,999"
Mazda CX-5 2.5L,Automatic,2500 CC,Foreign Used,2017,"KES 3,699,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2017,"KES 3,249,999"
Volkswagen Passat Variant 1.4L,Automatic,1400 CC,Foreign Used,2016,"KES 2,199,999"
Toyota Wish,Automatic,1800 CC,Foreign Used,2016,"KES 2,499,999"
Porsche Cayenne 3.0L V6,Automatic,3000 CC,Kenyan Used,2013,"KES 3,949,999"
Mitsubishi Galant GDI,Automatic,2000 CC,Kenyan Used,1998,"KES 275,000"
Toyota Crown ATHLETE / SUNROOF,Automatic,2500 CC,Kenyan Used,2013,"KES 1,849,999"
Nissan BlueBird,Automatic,2000 CC,Kenyan Used,2009,"KES 749,999"
Land Rover Discovery IV / 3-Zone Sunroof,Automatic,3000 CC,Kenyan Used,2015,"KES 5,499,999"
Toyota Harrier,Automatic,2000 CC,Foreign Used,2017,"KES 3,899,999"
Toyota Camry,Automatic,2500 CC,Kenyan Used,2014,"KES 1,699,999"
Audi A6 QUATTRO C7.5,Automatic,2000 CC,Foreign Used,2016,"KES 3,299,999"
Audi A5 2.0T QUATTRO S-LINE,Automatic,2000 CC,Foreign Used,2016,"KES 3,549,999"
Mercedes Benz C200,Automatic,1800 CC,Kenyan Used,2010,"KES 1,549,999"
Mazda Demio 1.5L,Automatic,1500 CC,Foreign Used,2017,"KES 1,449,999"
Mazda Axela,Automatic,1500 CC,Kenyan Used,2014,"KES 1,499,999"
Volvo XC60 D4 / PANO SUNROOF,Automatic,2000 CC,Foreign Used,2019,"KES 6,499,999"
Mazda CX-5 2.2D AWD / SUNROOF,Automatic,2200 CC,Foreign Used,2017,"KES 3,849,999"
Audi Q5,Automatic,2000 CC,Foreign Used,2017,"KES 5,199,999"
Toyota Corolla G-Touring,Automatic,1600 CC,Kenyan Used,1998,"KES 449,999"
Toyota Passo,Automatic,1000 CC,Foreign Used,2016,"KES 1,149,999"
Toyota Landcruiser Prado GDJ150 / SUNROOF,Automatic,2800 CC,Kenyan Used,2015,"KES 5,499,999"
BMW  X3 XDrive 20d M-SPORT,Automatic,2000 CC,Foreign Used,2016,"KES 4,149,999"
"Volvo XC60 T5 ""Inscription"" AWD",Automatic,2000 CC,Foreign Used,2016,"KES 4,349,999"
Lexus NX200t,Automatic,2000 CC,Kenyan Used,2016,"KES 4,999,999"
Mercedes Benz E350 / SUNROOF,Automatic,3500 CC,Kenyan Used,2012,"KES 2,949,999"
"Nissan Patrol Nismo ""Y62""  / SUNROOF",Automatic,5600 CC,Kenyan Used,2016,"KES 8,599,999"
Range Rover Sport Autobiography 5.0L V8 SUPERCHARGED / PANO SUNROOF,Automatic,5000 CC,Kenyan Used,2013,"KES 7,999,999"
Landrover Defender 110,Manual,2500 CC,Kenyan Used,2011,"KES 4,099,999"
Peugeot 2008 / MOONROOF,Automatic,1200 CC,Foreign Used,2017,"KES 2,099,999"
Peugeot 508 / MOONROOF,Automatic,1600 CC,Foreign Used,2017,"KES 2,479,999"
Volvo XC60 D4 / SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 3,849,999"
Toyota SUCCEED,Automatic,1500 CC,Foreign Used,2016,"KES 1,299,999"
Mazda Demio 1.3L,Automatic,1300 CC,Foreign Used,2017,"KES 1,299,999"
Audi SQ5 3.0L (TFSI) QUATTRO,Automatic,3000 CC,Foreign Used,2017,"KES 6,899,999"
Nissan Patrol LE 'Y62'  5.6L V8 / SUNROOF,Automatic,5600 CC,Foreign Used,2016,"KES 8,499,999"
Toyota Landcruiser 4.5L V8,Automatic,4500 CC,Foreign Used,2014,"KES 8,499,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Foreign Used,2016,"KES 2,649,999"
Lexus RX450H / SUNROOF,Automatic,3500 CC,Foreign Used,2016,"KES 7,199,999"
"Volvo XC60 T5 ""Inscription"" AWD",Automatic,2000 CC,Foreign Used,2018,"KES 5,799,999"
Toyota Passo,Automatic,1000 CC,Kenyan Used,2010,"KES 575,000"
Ford Escape XLT,Automatic,3000 CC,Kenyan Used,2006,"KES 749,999"
Volkswagen Golf Variant 1.4L TSI,Automatic,1400 CC,Kenyan Used,2013,"KES 1,149,999"
Nissan NV200,Automatic,1500 CC,Foreign Used,2016,"KES 1,849,999"
Suzuki Jimny 'Land Venture',Automatic,660 CC,Foreign Used,2016,"KES 1,549,999"
Audi A3,Automatic,1400 CC,Foreign Used,2016,"KES 2,349,999"
Toyota Rush,Automatic,1500 CC,Kenyan Used,2009,"KES 1,149,999"
BMW 320d 'F30',Automatic,2000 CC,Kenyan Used,2014,"KES 2,449,999"
Lexus RX350 / SUNROOF,Automatic,3500 CC,Kenyan Used,2008,"KES 2,249,999"
Toyota Avensis T3-X / MANUAL,Manual,1800 CC,Kenyan Used,2005,"KES 679,999"
Toyota Landcruiser Prado TX J150,Automatic,2700 CC,Kenyan Used,2012,"KES 3,349,999"
Jeep Cherokee Sport 2.5L,Automatic,2500 CC,Kenyan Used,2002,"KES 1,199,999"
Toyota Fielder WXB Hybrid,Automatic,1800 CC,Foreign Used,2017,"KES 2,199,999"
Toyota Probox,Automatic,1500 CC,Foreign Used,2016,"KES 1,289,999"
Volkswagen Tiguan 1.4TSI,Automatic,1400 CC,Foreign Used,2017,"KES 3,849,999"
Mercedes Benz E350 / SUNROOF,Automatic,3000 CC,Kenyan Used,2015,"KES 3,549,999"
"Toyota Landcruiser Prado ""TX"" J150",Automatic,2700 CC,Kenyan Used,2014,"KES 4,199,999"
Citreon C4 1.6 BlueHDi,Automatic,1600 CC,Foreign Used,2017,"KES 1,699,999"
Porsche Cayenne 3.6L V6 'Platinum Edition' with SUNROOF,Automatic,3600 CC,Kenyan Used,2015,"KES 6,499,999"
Volvo S60 T3,Automatic,1600 CC,Foreign Used,2017,"KES 2,399,999"
Honda Legend 3.5L V6 Hybrid,Automatic,3500 CC,Foreign Used,2016,"KES 3,549,999"
Subaru WRX S4,Automatic,2000 CC,Kenyan Used,2015,"KES 2,149,999"
Hyundai Santa Fe 2.2L Diesel / PANORAMIC SUNROOF,Automatic,2200 CC,Kenyan Used,2015,"KES 3,299,999"
Ford EcoSport Titanium,Automatic,1500 CC,Kenyan Used,2017,"KES 1,749,999"
Ford Ranger Limited 2.2L,Automatic,2200 CC,Foreign Used,2016,"KES 5,699,999"
Mazda Premacy 2.2L Diesel,Automatic,2200 CC,Kenyan Used,2012,"KES 1,099,999"
Toyota Landcruiser GXR 4.5L V8 / MANUAL,Automatic,4500 CC,Kenyan Used,2016,"KES 8,199,999"
Audi A4 2.0T QUATTRO,Automatic,2000 CC,Kenyan Used,2014,"KES 2,299,999"
Audi Q7 3.0L TDI,Automatic,3000 CC,Kenyan Used,2007,"KES 2,199,999"
Toyota Rush 4WD,Automatic,1500 CC,Kenyan Used,2013,"KES 1,199,999"
Toyota RAV4 2.5 HYBRID,Automatic,2500 CC,Foreign Used,2021,"KES 5,799,999"
Peugeot 208,Automatic,1200 CC,Foreign Used,2017,"KES 1,399,999"
Toyota Esquire,Automatic,2000 CC,Foreign Used,2016,"KES 2,599,999"
Nissan XTRAIL Mode-Premier Autech,Automatic,2000 CC,Foreign Used,2016,"KES 2,399,999"
Audi SQ5 3.0T V6 QUATTRO,Automatic,3000 CC,Foreign Used,2018,"KES 7,499,999"
Peugeot 308 GT '2.0L Diesel',Automatic,2000 CC,Foreign Used,2017,"KES 2,449,999"
Peugeot 2008,Automatic,1200 CC,Foreign Used,2016,"KES 1,999,999"
Subaru Levorg 1.6L,Automatic,1600 CC,Kenyan Used,2015,"KES 1,699,999"
Toyota Harrier,Automatic,2000 CC,Foreign Used,2016,"KES 3,749,999"
Mazda CX-5 2.5L,Automatic,2500 CC,Foreign Used,2016,"KES 2,849,999"
"Mazda CX-5 ""2.0L NA""",Automatic,2000 CC,Foreign Used,2018,"KES 3,699,999"
Jeep Wrangler Unlimited Sport / 4WD WINCH,Automatic,3600 CC,Foreign Used,2016,"KES 6,799,999"
Mercedes Benz C250,Automatic,2000 CC,Kenyan Used,2015,"KES 3,799,999"
Toyota Wish,Automatic,1800 CC,Kenyan Used,2015,"KES 1,489,999"
"Nissan XTRAIL ""HNT32"" / SUNROOF",Automatic,2000 CC,Foreign Used,2017,"KES 2,579,999"
Landrover Discovery IV / 3-ZONE SUNROOFS,Automatic,3000 CC,Kenyan Used,2012,"KES 3,999,999"
Toyota Landcruiser VX-R,Automatic,4500 CC,Kenyan Used,2014,"KES 7,899,999"
Volkswagen Passat,Automatic,1800 CC,Kenyan Used,2011,"KES 1,149,999"
Mazda CX-3 1.5D,Automatic,1500 CC,Foreign Used,2016,"KES 2,099,999"
Toyota Vitz,Automatic,1300 CC,Foreign Used,2016,"KES 1,349,999"
Dodge Charger 3.6L V6,Automatic,3600 CC,Kenyan Used,2014,"KES 6,499,999"
Toyota Landcruiser Prado TX/SUNROOF,Automatic,2700 CC,Kenyan Used,2012,"KES 3,349,999"
Toyota Porte,Automatic,1300 CC,Kenyan Used,2016,"KES 1,199,999"
Mercedes Benz G350d with 'Brabus Bodykit',Automatic,3000 CC,Kenyan Used,2014,"KES 13,999,999"
SUBARU FORESTER 2.0 NON-TURBO,Automatic,2000 CC,Kenyan Used,2014,"KES 2,549,999"
Landrover Discovery IV 'XS SPEC',Automatic,3000 CC,Kenyan Used,2011,"KES 3,449,999"
Audi Q5 2.0T,Automatic,2000 CC,Foreign Used,2017,"KES 4,849,999"
Toyota Auris,Automatic,1500 CC,Foreign Used,2016,"KES 1,799,999"
Jeep Wrangler Unlimited SAHARA,Automatic,3600 CC,Kenyan Used,2012,"KES 2,999,999"
Toyota Harrier,Automatic,2000 CC,Foreign Used,2017,"KES 3,899,999"
Nissan Serena,Automatic,2000 CC,Kenyan Used,2018,"KES 1,949,999"
Toyota Porte,Automatic,1300 CC,Kenyan Used,2014,"KES 849,999"
Nissan Note DIG-S,Automatic,1200 CC,Foreign Used,2016,"KES 1,099,999"
Mazda CX-5 2.2D AWD,Automatic,2200 CC,Foreign Used,2017,"KES 3,199,999"
Peugeot 208,Automatic,1200 CC,Foreign Used,2018,"KES 1,419,999"
Toyota Prius 'Hybrid Synergy',Automatic,1800 CC,Kenyan Used,2010,"KES 859,999"
Nissan DAYZ,Automatic,660 CC,Foreign Used,2016,"KES 849,999"
Nissan DAYZ,Automatic,660 CC,Foreign Used,2016,"KES 799,999"
Jeep Grand Cherokee 3.6 LIMITED 4×4 / PANORAMIC SUNROOF,Automatic,3600 CC,Foreign Used,2017,"KES 5,999,999"
Subaru Legacy B4,Automatic,2500 CC,Foreign Used,2016,"KES 2,249,999"
Mitsubishi RVR,Automatic,1800 CC,Kenyan Used,2011,"KES 1,299,999"
BMW X6 XDrive M50d 'N57' Tri-Turbo,Automatic,3000 CC,Kenyan Used,2013,"KES 3,499,999"
Subaru Legacy,Automatic,2500 CC,Kenyan Used,2010,"KES 1,049,999"
BMW X3 XDrive 25i,Automatic,2500 CC,Kenyan Used,2010,"KES 1,799,999"
"Toyota Fielder ""S"" AeroTourer",Automatic,1800 CC,Kenyan Used,2012,"KES 1,349,999"
Renault KADJAR,Automatic,1200 CC,Kenyan Used,2016,"KES 2,499,999"
Toyota Landcruiser Prado TX,Automatic,2700 CC,Kenyan Used,2013,"KES 3,499,999"
Porsche Cayenne 3.0 V6 'Typ 92A',Automatic,3000 CC,Foreign Used,2016,"KES 6,999,999"
Volvo V40 T5 R-Design,Automatic,2500 CC,Foreign Used,2017,"KES 2,699,999"
Volkswagen Golf GTI MK7.5 / SUNROOF,Automatic,2000 CC,Foreign Used,2018,"KES 3,699,999"
Volkswagen Golf GTI MK7 / SUNROOF,Automatic,2000 CC,Foreign Used,2017,"KES 3,249,999"
Audi A4 B9 QUATTRO ALLROAD SPEC,Automatic,2000 CC,Foreign Used,2017,"KES 4,499,999"
Volkswagen UP!,Automatic,1000 CC,Foreign Used,2016,"KES 1,599,999"
Audi A5,Automatic,2000 CC,Kenyan Used,2013,"KES 2,299,999"
Volkswagen Golf GTI,Automatic,2000 CC,Kenyan Used,2015,"KES 2,449,999"
Volvo V60 D4 R-Design,Automatic,2000 CC,Foreign Used,2016,"KES 2,599,999"
Toyota Celica,Manual,1800 CC,Kenyan Used,1999,"KES 865,000"
Mercedes Benz C200 /SUNROOF,Automatic,2000 CC,Foreign Used,2017,"KES 4,699,999"
Toyota Probox,Automatic,1500 CC,Kenyan Used,2015,"KES 1,119,999"
Mercedes Benz E250,Automatic,2000 CC,Kenyan Used,2014,"KES 2,999,999"
Toyota Mark X,Automatic,2500 CC,Kenyan Used,2010,"KES 1,299,999"
Toyota Vitz,Automatic,1300 CC,Foreign Used,2015,"KES 1,449,999"
Nissan Note,Automatic,1200 CC,Kenyan Used,2011,"KES 719,999"
Nissan Note Medalist,Automatic,1200 CC,Foreign Used,2016,"KES 1,299,999"
Subaru Forester,Automatic,2000 CC,Foreign Used,2016,"KES 3,649,999"
Renault Duster,Automatic,1600 CC,Kenyan Used,2017,"KES 1,449,999"
Lexus NX200t/SUNROOF,Automatic,2000 CC,Foreign Used,2015,"KES 5,149,999"
Toyota Landcruiser Prado J120,Automatic,3000 CC,Kenyan Used,2005,"KES 1,799,999"
Mercedes Benz GLC 250,Automatic,2000 CC,Foreign Used,2016,"KES 6,349,999"
Subaru Forester 2.0 NA,Automatic,2000 CC,Foreign Used,2016,"KES 3,249,999"
Volvo XC60 D4 'Classic' /SUNROOF,Automatic,2000 CC,Foreign Used,2016,"KES 3,749,999"
RANGE ROVER SPORT 3.0L SDV6 / PANO SUNROOF,Automatic,3000 CC,Foreign Used,2016,"KES 9,699,999"
Toyota Probox,Automatic,1500 CC,Foreign Used,2016,"KES 1,149,999"
Citroën DS4 1.6 Turbo,Automatic,1600 CC,Foreign Used,2017,"KES 2,149,999"
Audi A5,Automatic,2000 CC,Foreign Used,2016,"KES 3,349,999"
"BMW 740i ""G11"" PURE EXCELLENCE",Automatic,3000 CC,Foreign Used,2017,"KES 7,799,999"
Peugeot 2008 GT-Line,Automatic,1200 CC,Foreign Used,2017,"KES 1,999,999"
Audi A3,Automatic,1400 CC,Foreign Used,2016,"KES 2,599,999"
Toyota Landcruiser Prado TX,Automatic,2700 CC,Kenyan Used,2009,"KES 2,899,999"
Range Rover Vogue 3.0L TDV6 HSE,Automatic,3000 CC,Kenyan Used,2013,"KES 8,849,999"
Mercedes Benz ML350 / PANORAMIC SUNROOF,Automatic,3000 CC,Kenyan Used,2014,"KES 5,649,999"
Audi A5,Automatic,2000 CC,Foreign Used,2016,"KES 3,599,999"
Volkswagen Tiguan 1.4TSI,Automatic,1400 CC,Kenyan Used,2016,"KES 2,899,999"
Mitsubishi Canter,Automatic,3000 CC,Kenyan Used,2014,"KES 2,149,999"
Mazda MPV,Automatic,2300 CC,Kenyan Used,2013,"KES 1,049,999"
Audi A1,Automatic,1000 CC,Foreign Used,2015,"KES 1,549,999"
Mercedes Benz ML250,Automatic,2100 CC,Kenyan Used,2014,"KES 4,899,999"
Toyota Belta,Automatic,1300 CC,Kenyan Used,2012,"KES 799,999"
Mazda Atenza 2.5L,Automatic,2500 CC,Foreign Used,2016,"KES 2,499,999"
Ford Ranger 3.2L,Automatic,3200 CC,Kenyan Used,2013,"KES 2,899,999"
Nissan DAYZ,Automatic,660 CC,Foreign Used,2016,"KES 869,999"
Audi Q3 2.0L Quattro,Automatic,2000 CC,Foreign Used,2016,"KES 3,699,999"
Nissan NV200,Automatic,1500 CC,Kenyan Used,2016,"KES 1,199,999"
Toyota Harrier 'Elegance',Automatic,2000 CC,Foreign Used,2017,"KES 3,299,999"
Volkswagen Golf TSI 1.2L,Automatic,1200 CC,Kenyan Used,2012,"KES 949,999"
Honda Fit Shuttle Hybrid,Automatic,1500 CC,Foreign Used,2017,"KES 1,789,999"
Renault Lutecia,Automatic,1200 CC,Foreign Used,2016,"KES 1,399,999"
Volkswagen Golf TSI 1.4L,Automatic,1400 CC,Foreign Used,2016,"KES 1,999,999"
Subaru Legacy,Automatic,2500 CC,Kenyan Used,2011,"KES 1,349,999"
Volvo S60 T3,Automatic,1500 CC,Foreign Used,2017,"KES 2,449,999"
BMW X4 XDrive 28i 'BLACKOUT EDITION' / SUNROOF,Automatic,2000 CC,Foreign Used,2017,"KES 5,349,999"
Audi A5,Automatic,2000 CC,Foreign Used,2017,"KES 4,599,999"
Audi A7 2.0T SPORTBACK QUATTRO,Automatic,2000 CC,Foreign Used,2017,"KES 4,749,999"
Audi Q5 2.0T S-LINE QUATTRO,Automatic,2000 CC,Foreign Used,2017,"KES 5,199,999"
"BMW X4 ""F26"" XDrive 28i M-Sport",Automatic,2000 CC,Foreign Used,2017,"KES 5,199,999"
Isuzu Trooper / MANUAL,Manual,2800 CC,Kenyan Used,1989,"KES 919,999"
Nissan Note,Automatic,1200 CC,Foreign Used,2016,"KES 1,129,999"
BMW X3 XDrive 20d M-SPORT,Automatic,2000 CC,Foreign Used,2016,"KES 3,449,999"
Audi Q5 2.0T QUATTRO S-LINE 'Typ 80A',Automatic,2000 CC,Foreign Used,2017,"KES 5,349,999"
Volkswagen Golf TSI 1.2L,Automatic,1200 CC,Kenyan Used,2016,"KES 1,649,999"
Mazda Demio 1.5L,Automatic,1500 CC,Foreign Used,2016,"KES 1,329,999"
Nissan Note,Automatic,1200 CC,Foreign Used,2016,"KES 1,029,999"
Mazda CX-5 2.2D,Automatic,2200 CC,Kenyan Used,2016,"KES 2,449,999"
Toyota Fielder Hybrid,Automatic,1500 CC,Foreign Used,2016,"KES 1,799,999"
Mercedes Benz C180 KOMPRESSOR,Automatic,1600 CC,Kenyan Used,2009,"KES 1,399,999"
